Participant,Item,SentType,Rating,TrialOrder
45.5,33,be-drop,1,49
45.5,40,be-drop,1,54
45.5,39,be-drop,1,62
45.5,34,be-drop,1,87
45.5,65,causative,7,16
45.5,72,causative,7,18
45.5,71,causative,7,22
45.5,69,causative,7,26
45.5,67,causative,7,69
45.5,70,causative,5,86
45.5,68,causative,7,89
45.5,66,causative,7,99
45.5,77,factive-say,7,45
45.5,74,factive-say,7,50
45.5,79,factive-say,7,65
45.5,75,factive-say,7,79
45.5,80,factive-say,7,81
45.5,76,factive-say,7,83
45.5,73,factive-say,7,91
45.5,78,factive-say,7,95
45.5,28,like,1,9
45.5,32,like,1,17
45.5,8,like,1,21
45.5,12,like,1,24
45.5,16,like,1,40
45.5,24,like,1,52
45.5,4,like,1,56
45.5,20,like,1,93
45.5,1,need,1,6
45.5,17,need,1,29
45.5,5,need,1,32
45.5,13,need,1,36
45.5,25,need,1,38
45.5,29,need,1,60
45.5,9,need,1,84
45.5,21,need,1,97
45.5,41,negative-concord,6,5
45.5,45,negative-concord,6,28
45.5,48,negative-concord,6,46
45.5,47,negative-concord,6,51
45.5,42,negative-concord,6,53
45.5,44,negative-concord,6,59
45.5,43,negative-concord,6,66
45.5,46,negative-concord,6,71
45.5,81,non-factive-believe,7,7
45.5,83,non-factive-believe,7,20
45.5,85,non-factive-believe,7,30
45.5,86,non-factive-believe,7,39
45.5,82,non-factive-believe,7,78
45.5,87,non-factive-believe,7,82
45.5,88,non-factive-believe,7,85
45.5,84,non-factive-believe,7,96
45.5,95,raising-seem,7,8
45.5,93,raising-seem,7,10
45.5,91,raising-seem,7,34
45.5,92,raising-seem,7,41
45.5,96,raising-seem,7,57
45.5,90,raising-seem,7,70
45.5,89,raising-seem,7,73
45.5,94,raising-seem,7,92
45.5,50,singular-dont,5,11
45.5,56,singular-dont,5,25
45.5,51,singular-dont,6,31
45.5,52,singular-dont,6,55
45.5,55,singular-dont,7,64
45.5,54,singular-dont,6,75
45.5,49,singular-dont,6,77
45.5,53,singular-dont,6,94
45.5,2,need,1,44
45.5,22,need,1,48
45.5,30,need,1,58
45.5,10,need,1,63
45.5,14,need,1,72
45.5,26,need,1,76
45.5,18,need,1,80
45.5,6,need,1,100
45.5,11,want,1,12
45.5,31,want,1,15
45.5,23,want,1,19
45.5,15,want,1,42
45.5,19,want,1,68
45.5,3,want,1,74
45.5,27,want,1,88
45.5,7,want,1,90
45.6,58,2-word-order-errors,1,10
45.6,62,2-word-order-errors,1,18
45.6,59,2-word-order-errors,1,32
45.6,63,2-word-order-errors,1,39
45.6,57,2-word-order-errors,1,58
45.6,61,2-word-order-errors,1,76
45.6,64,2-word-order-errors,1,84
45.6,60,2-word-order-errors,1,94
45.6,39,be-drop,6,13
45.6,36,be-drop,3,16
45.6,33,be-drop,6,25
45.6,37,be-drop,1,28
45.6,35,be-drop,1,34
45.6,38,be-drop,1,41
45.6,34,be-drop,1,67
45.6,40,be-drop,1,87
45.6,65,causative,6,9
45.6,70,causative,7,21
45.6,67,causative,7,46
45.6,68,causative,7,48
45.6,72,causative,7,53
45.6,71,causative,7,70
45.6,69,causative,7,78
45.6,66,causative,7,79
45.6,79,factive-say,7,17
45.6,76,factive-say,7,37
45.6,80,factive-say,7,50
45.6,73,factive-say,7,63
45.6,78,factive-say,7,65
45.6,74,factive-say,7,69
45.6,77,factive-say,7,81
45.6,75,factive-say,7,99
45.6,16,like,1,8
45.6,8,like,1,19
45.6,20,like,1,27
45.6,32,like,1,40
45.6,4,like,1,56
45.6,12,like,1,68
45.6,28,like,1,77
45.6,24,like,1,100
45.6,29,need,7,6
45.6,5,need,1,22
45.6,9,need,7,45
45.6,1,need,1,59
45.6,13,need,1,61
45.6,17,need,1,75
45.6,25,need,1,83
45.6,21,need,1,96
45.6,44,negative-concord,1,14
45.6,48,negative-concord,1,20
45.6,45,negative-concord,1,26
45.6,46,negative-concord,1,30
45.6,43,negative-concord,1,35
45.6,47,negative-concord,1,42
45.6,41,negative-concord,1,73
45.6,42,negative-concord,1,98
45.6,84,non-factive-believe,5,5
45.6,87,non-factive-believe,7,23
45.6,82,non-factive-believe,7,33
45.6,88,non-factive-believe,7,60
45.6,85,non-factive-believe,7,64
45.6,81,non-factive-believe,7,82
45.6,86,non-factive-believe,7,88
45.6,83,non-factive-believe,7,95
45.6,89,raising-seem,6,7
45.6,90,raising-seem,7,12
45.6,94,raising-seem,7,52
45.6,92,raising-seem,7,55
45.6,91,raising-seem,7,57
45.6,95,raising-seem,7,62
45.6,96,raising-seem,7,90
45.6,93,raising-seem,7,92
45.6,49,singular-dont,1,29
45.6,50,singular-dont,1,43
45.6,51,singular-dont,1,44
45.6,55,singular-dont,1,54
45.6,52,singular-dont,1,71
45.6,54,singular-dont,1,74
45.6,56,singular-dont,1,85
45.6,53,singular-dont,1,97
45.6,30,need,7,24
45.6,2,need,1,36
45.6,22,need,1,38
45.6,26,need,1,66
45.6,18,need,1,72
45.6,6,need,1,80
45.6,14,need,1,89
45.6,10,need,1,93
45.6,31,want,1,11
45.6,23,want,1,15
45.6,3,want,1,31
45.6,11,want,1,47
45.6,7,want,1,49
45.6,19,want,1,51
45.6,15,want,1,86
45.6,27,want,1,91
45.7,60,2-word-order-errors,1,14
45.7,58,2-word-order-errors,4,17
45.7,64,2-word-order-errors,1,29
45.7,62,2-word-order-errors,1,50
45.7,57,2-word-order-errors,1,64
45.7,63,2-word-order-errors,1,67
45.7,61,2-word-order-errors,1,70
45.7,59,2-word-order-errors,1,87
45.7,34,be-drop,3,19
45.7,39,be-drop,3,21
45.7,35,be-drop,3,22
45.7,37,be-drop,3,47
45.7,38,be-drop,2,56
45.7,40,be-drop,3,76
45.7,33,be-drop,2,82
45.7,36,be-drop,3,92
45.7,72,causative,6,11
45.7,69,causative,7,32
45.7,68,causative,6,37
45.7,67,causative,7,39
45.7,66,causative,7,54
45.7,65,causative,6,63
45.7,71,causative,5,65
45.7,70,causative,5,73
45.7,73,factive-say,7,5
45.7,75,factive-say,6,18
45.7,79,factive-say,6,23
45.7,77,factive-say,2,26
45.7,76,factive-say,5,36
45.7,78,factive-say,7,43
45.7,80,factive-say,6,74
45.7,74,factive-say,7,90
45.7,5,like,1,10
45.7,25,like,2,20
45.7,9,like,1,24
45.7,29,like,2,48
45.7,13,like,3,57
45.7,17,like,3,62
45.7,21,like,3,66
45.7,1,like,2,97
45.7,30,need,2,13
45.7,10,need,2,33
45.7,2,need,2,51
45.7,14,need,2,55
45.7,22,need,2,75
45.7,18,need,2,83
45.7,26,need,2,86
45.7,6,need,2,100
45.7,46,negative-concord,2,9
45.7,48,negative-concord,5,15
45.7,41,negative-concord,5,49
45.7,44,negative-concord,5,52
45.7,45,negative-concord,4,60
45.7,43,negative-concord,2,81
45.7,47,negative-concord,4,88
45.7,42,negative-concord,4,95
45.7,88,non-factive-believe,6,6
45.7,87,non-factive-believe,5,8
45.7,83,non-factive-believe,7,27
45.7,84,non-factive-believe,6,34
45.7,82,non-factive-believe,7,42
45.7,85,non-factive-believe,6,79
45.7,81,non-factive-believe,7,85
45.7,86,non-factive-believe,6,96
45.7,92,raising-seem,7,12
45.7,94,raising-seem,7,25
45.7,90,raising-seem,6,40
45.7,91,raising-seem,6,45
45.7,96,raising-seem,6,46
45.7,93,raising-seem,7,58
45.7,95,raising-seem,6,61
45.7,89,raising-seem,7,72
45.7,52,singular-dont,2,30
45.7,50,singular-dont,4,69
45.7,53,singular-dont,5,77
45.7,49,singular-dont,3,84
45.7,56,singular-dont,4,93
45.7,51,singular-dont,3,94
45.7,54,singular-dont,3,98
45.7,55,singular-dont,3,99
45.7,19,need,1,7
45.7,3,need,2,31
45.7,7,need,2,38
45.7,15,need,2,53
45.7,27,need,2,71
45.7,11,need,6,78
45.7,23,need,2,89
45.7,31,need,2,91
45.7,20,want,2,16
45.7,28,want,2,28
45.7,8,want,2,35
45.7,12,want,2,41
45.7,24,want,2,44
45.7,16,want,2,59
45.7,4,want,2,68
45.7,32,want,2,80
45.8,60,2-word-order-errors,1,8
45.8,57,2-word-order-errors,1,20
45.8,63,2-word-order-errors,1,40
45.8,62,2-word-order-errors,1,45
45.8,59,2-word-order-errors,1,71
45.8,64,2-word-order-errors,1,72
45.8,58,2-word-order-errors,1,77
45.8,61,2-word-order-errors,1,93
45.8,36,be-drop,6,5
45.8,38,be-drop,7,15
45.8,40,be-drop,1,27
45.8,34,be-drop,1,28
45.8,35,be-drop,7,50
45.8,39,be-drop,7,63
45.8,37,be-drop,1,88
45.8,33,be-drop,1,97
45.8,65,causative,7,14
45.8,66,causative,7,25
45.8,72,causative,7,30
45.8,71,causative,6,33
45.8,69,causative,6,35
45.8,70,causative,6,84
45.8,68,causative,7,86
45.8,67,causative,7,95
45.8,73,factive-say,7,10
45.8,79,factive-say,7,12
45.8,78,factive-say,7,43
45.8,77,factive-say,6,46
45.8,74,factive-say,7,57
45.8,76,factive-say,7,87
45.8,80,factive-say,7,92
45.8,75,factive-say,7,98
45.8,1,like,1,11
45.8,13,like,1,16
45.8,21,like,2,22
45.8,25,like,1,29
45.8,17,like,1,38
45.8,29,like,1,41
45.8,5,like,2,81
45.8,9,like,2,89
45.8,14,need,2,13
45.8,30,need,2,32
45.8,18,need,1,53
45.8,26,need,1,58
45.8,22,need,2,66
45.8,10,need,1,76
45.8,2,need,1,91
45.8,6,need,2,96
45.8,43,negative-concord,5,24
45.8,41,negative-concord,5,39
45.8,47,negative-concord,3,52
45.8,42,negative-concord,5,54
45.8,45,negative-concord,5,59
45.8,46,negative-concord,5,65
45.8,44,negative-concord,5,90
45.8,48,negative-concord,5,99
45.8,84,non-factive-believe,7,17
45.8,81,non-factive-believe,7,18
45.8,82,non-factive-believe,7,23
45.8,88,non-factive-believe,7,31
45.8,85,non-factive-believe,7,60
45.8,87,non-factive-believe,7,69
45.8,86,non-factive-believe,7,70
45.8,83,non-factive-believe,7,79
45.8,90,raising-seem,7,21
45.8,95,raising-seem,7,42
45.8,89,raising-seem,7,49
45.8,96,raising-seem,7,55
45.8,93,raising-seem,7,67
45.8,94,raising-seem,7,74
45.8,91,raising-seem,7,80
45.8,92,raising-seem,7,82
45.8,53,singular-dont,4,6
45.8,55,singular-dont,5,37
45.8,56,singular-dont,5,48
45.8,54,singular-dont,5,56
45.8,51,singular-dont,5,62
45.8,52,singular-dont,6,68
45.8,49,singular-dont,5,75
45.8,50,singular-dont,4,94
45.8,23,need,2,7
45.8,7,need,2,9
45.8,11,need,1,19
45.8,3,need,1,36
45.8,15,need,1,61
45.8,31,need,2,73
45.8,27,need,2,83
45.8,19,need,2,85
45.8,12,want,1,26
45.8,32,want,1,34
45.8,8,want,1,44
45.8,28,want,1,47
45.8,20,want,2,51
45.8,4,want,2,64
45.8,24,want,2,78
45.8,16,want,2,100
45.9,60,2-word-order-errors,2,44
45.9,61,2-word-order-errors,2,51
45.9,63,2-word-order-errors,3,76
45.9,58,2-word-order-errors,4,78
45.9,57,2-word-order-errors,2,88
45.9,59,2-word-order-errors,6,91
45.9,64,2-word-order-errors,3,97
45.9,62,2-word-order-errors,4,99
45.9,34,be-drop,7,5
45.9,36,be-drop,6,7
45.9,39,be-drop,7,53
45.9,38,be-drop,5,63
45.9,35,be-drop,5,64
45.9,33,be-drop,5,84
45.9,40,be-drop,4,92
45.9,37,be-drop,5,93
45.9,69,causative,7,22
45.9,70,causative,7,37
45.9,68,causative,7,42
45.9,65,causative,7,69
45.9,72,causative,7,75
45.9,71,causative,7,81
45.9,67,causative,7,85
45.9,66,causative,6,96
45.9,75,factive-say,7,9
45.9,76,factive-say,7,15
45.9,79,factive-say,7,28
45.9,80,factive-say,7,55
45.9,74,factive-say,7,59
45.9,78,factive-say,7,67
45.9,73,factive-say,6,70
45.9,77,factive-say,7,71
45.9,29,like,5,20
45.9,25,like,5,25
45.9,1,like,5,35
45.9,21,like,5,41
45.9,9,like,5,45
45.9,5,like,4,65
45.9,13,like,5,72
45.9,17,like,5,74
45.9,6,need,5,12
45.9,2,need,5,17
45.9,22,need,5,27
45.9,26,need,5,33
45.9,30,need,5,48
45.9,18,need,5,52
45.9,10,need,5,57
45.9,14,need,5,68
45.9,47,negative-concord,5,6
45.9,43,negative-concord,6,13
45.9,48,negative-concord,6,18
45.9,41,negative-concord,6,34
45.9,46,negative-concord,6,56
45.9,44,negative-concord,6,83
45.9,42,negative-concord,6,87
45.9,45,negative-concord,6,89
45.9,88,non-factive-believe,7,11
45.9,87,non-factive-believe,7,26
45.9,83,non-factive-believe,7,31
45.9,82,non-factive-believe,7,49
45.9,84,non-factive-believe,7,58
45.9,81,non-factive-believe,7,73
45.9,86,non-factive-believe,7,79
45.9,85,non-factive-believe,6,80
45.9,94,raising-seem,7,16
45.9,95,raising-seem,7,24
45.9,96,raising-seem,7,32
45.9,93,raising-seem,7,38
45.9,89,raising-seem,7,40
45.9,92,raising-seem,7,47
45.9,90,raising-seem,7,62
45.9,91,raising-seem,7,66
45.9,56,singular-dont,6,19
45.9,53,singular-dont,6,21
45.9,54,singular-dont,6,29
45.9,55,singular-dont,6,36
45.9,50,singular-dont,6,46
45.9,51,singular-dont,6,50
45.9,49,singular-dont,6,60
45.9,52,singular-dont,6,95
45.9,7,need,4,8
45.9,3,need,5,14
45.9,27,need,5,61
45.9,19,need,5,77
45.9,23,need,5,82
45.9,31,need,5,90
45.9,15,need,5,94
45.9,11,need,5,98
45.9,32,want,5,10
45.9,4,want,5,23
45.9,28,want,5,30
45.9,24,want,5,39
45.9,20,want,5,43
45.9,8,want,5,54
45.9,16,want,5,86
45.9,12,want,6,100
66,62,2-word-order-errors,1,26
66,64,2-word-order-errors,1,27
66,60,2-word-order-errors,2,37
66,59,2-word-order-errors,2,57
66,58,2-word-order-errors,6,77
66,57,2-word-order-errors,2,90
66,61,2-word-order-errors,2,94
66,63,2-word-order-errors,2,95
66,33,be-drop,2,28
66,35,be-drop,3,34
66,38,be-drop,2,61
66,37,be-drop,3,75
66,36,be-drop,2,83
66,39,be-drop,7,84
66,34,be-drop,2,86
66,40,be-drop,2,99
66,67,causative,6,11
66,69,causative,5,15
66,65,causative,7,44
66,68,causative,7,54
66,66,causative,7,72
66,72,causative,6,76
66,70,causative,5,81
66,71,causative,7,89
66,79,factive-say,6,21
66,75,factive-say,7,45
66,77,factive-say,6,63
66,78,factive-say,7,66
66,74,factive-say,7,67
66,76,factive-say,7,73
66,73,factive-say,5,80
66,80,factive-say,6,91
66,14,like,2,14
66,10,like,3,25
66,6,like,2,53
66,30,like,2,60
66,26,like,2,65
66,22,like,2,82
66,2,like,2,88
66,18,like,2,98
66,11,need,3,8
66,19,need,2,18
66,3,need,2,20
66,7,need,1,36
66,31,need,2,47
66,27,need,6,74
66,23,need,5,85
66,15,need,2,100
66,46,negative-concord,4,24
66,48,negative-concord,1,35
66,47,negative-concord,3,46
66,44,negative-concord,3,48
66,45,negative-concord,3,52
66,41,negative-concord,2,79
66,42,negative-concord,3,93
66,43,negative-concord,3,97
66,82,non-factive-believe,6,5
66,81,non-factive-believe,6,13
66,86,non-factive-believe,7,17
66,85,non-factive-believe,7,29
66,88,non-factive-believe,6,33
66,83,non-factive-believe,7,42
66,87,non-factive-believe,7,49
66,84,non-factive-believe,7,56
66,93,raising-seem,6,7
66,90,raising-seem,5,9
66,89,raising-seem,7,12
66,92,raising-seem,5,22
66,95,raising-seem,6,31
66,94,raising-seem,7,39
66,91,raising-seem,7,41
66,96,raising-seem,7,70
66,52,singular-dont,2,19
66,55,singular-dont,3,50
66,51,singular-dont,3,55
66,56,singular-dont,2,59
66,50,singular-dont,2,62
66,49,singular-dont,2,64
66,54,singular-dont,2,69
66,53,singular-dont,3,87
66,24,need,2,16
66,32,need,2,30
66,4,need,2,32
66,8,need,2,38
66,12,need,2,40
66,16,need,2,51
66,28,need,2,58
66,20,need,2,92
66,9,want,2,6
66,13,want,3,10
66,1,want,2,23
66,5,want,2,43
66,17,want,2,68
66,29,want,2,71
66,25,want,2,78
66,21,want,2,96
80,64,2-word-order-errors,1,24
80,63,2-word-order-errors,1,27
80,58,2-word-order-errors,7,38
80,61,2-word-order-errors,1,65
80,62,2-word-order-errors,1,75
80,57,2-word-order-errors,1,76
80,60,2-word-order-errors,1,89
80,59,2-word-order-errors,1,98
80,40,be-drop,1,25
80,33,be-drop,1,34
80,39,be-drop,1,42
80,36,be-drop,1,45
80,35,be-drop,1,52
80,38,be-drop,1,68
80,37,be-drop,1,90
80,34,be-drop,1,93
80,65,causative,7,12
80,69,causative,6,17
80,71,causative,7,22
80,68,causative,7,30
80,67,causative,6,31
80,72,causative,7,56
80,66,causative,7,61
80,70,causative,7,83
80,78,factive-say,7,15
80,77,factive-say,7,18
80,76,factive-say,7,49
80,75,factive-say,7,54
80,74,factive-say,7,59
80,80,factive-say,7,74
80,79,factive-say,7,82
80,73,factive-say,7,86
80,20,like,1,23
80,4,like,1,26
80,8,like,1,48
80,24,like,1,53
80,16,like,1,55
80,12,like,1,63
80,28,like,1,81
80,32,like,1,92
80,21,need,1,7
80,17,need,1,11
80,29,need,7,16
80,25,need,1,37
80,9,need,1,44
80,5,need,1,46
80,13,need,1,60
80,1,need,1,70
80,41,negative-concord,5,6
80,46,negative-concord,5,19
80,45,negative-concord,5,28
80,48,negative-concord,5,39
80,44,negative-concord,5,50
80,42,negative-concord,5,64
80,43,negative-concord,5,80
80,47,negative-concord,5,96
80,84,non-factive-believe,7,5
80,85,non-factive-believe,7,21
80,87,non-factive-believe,7,33
80,82,non-factive-believe,7,62
80,88,non-factive-believe,7,69
80,86,non-factive-believe,7,71
80,81,non-factive-believe,7,79
80,83,non-factive-believe,7,91
80,95,raising-seem,7,8
80,91,raising-seem,7,9
80,96,raising-seem,7,13
80,90,raising-seem,7,36
80,92,raising-seem,7,72
80,94,raising-seem,7,77
80,89,raising-seem,7,87
80,93,raising-seem,7,94
80,51,singular-dont,3,10
80,50,singular-dont,5,40
80,55,singular-dont,5,43
80,49,singular-dont,5,47
80,52,singular-dont,5,57
80,53,singular-dont,5,66
80,56,singular-dont,5,85
80,54,singular-dont,5,99
80,30,need,1,20
80,22,need,1,29
80,26,need,1,32
80,14,need,1,58
80,18,need,1,67
80,2,need,1,84
80,6,need,1,97
80,10,need,1,100
80,7,want,1,14
80,15,want,1,35
80,3,want,1,41
80,19,want,1,51
80,11,want,1,73
80,31,want,1,78
80,27,want,1,88
80,23,want,1,95
89,59,2-word-order-errors,2,9
89,62,2-word-order-errors,2,33
89,57,2-word-order-errors,2,40
89,64,2-word-order-errors,1,42
89,61,2-word-order-errors,3,72
89,60,2-word-order-errors,1,75
89,58,2-word-order-errors,7,86
89,63,2-word-order-errors,2,99
89,40,be-drop,2,7
89,39,be-drop,3,16
89,38,be-drop,3,23
89,37,be-drop,2,26
89,35,be-drop,3,28
89,34,be-drop,2,43
89,36,be-drop,2,53
89,33,be-drop,2,98
89,65,causative,3,22
89,68,causative,6,25
89,71,causative,6,48
89,72,causative,7,80
89,69,causative,7,87
89,70,causative,7,88
89,66,causative,7,92
89,67,causative,7,94
89,80,factive-say,2,19
89,76,factive-say,5,20
89,79,factive-say,6,32
89,74,factive-say,7,46
89,78,factive-say,7,49
89,75,factive-say,7,51
89,77,factive-say,7,67
89,73,factive-say,7,78
89,27,like,3,10
89,31,like,3,45
89,19,like,3,47
89,11,like,3,52
89,15,like,2,54
89,3,like,2,71
89,7,like,2,83
89,23,like,2,93
89,32,need,3,8
89,20,need,2,13
89,16,need,2,21
89,24,need,2,29
89,8,need,4,60
89,4,need,3,66
89,12,need,2,69
89,28,need,7,74
89,46,negative-concord,3,30
89,48,negative-concord,2,37
89,42,negative-concord,3,44
89,45,negative-concord,2,56
89,47,negative-concord,2,59
89,41,negative-concord,3,61
89,43,negative-concord,3,84
89,44,negative-concord,1,90
89,86,non-factive-believe,7,36
89,88,non-factive-believe,7,39
89,82,non-factive-believe,7,62
89,87,non-factive-believe,7,63
89,85,non-factive-believe,7,76
89,84,non-factive-believe,7,81
89,81,non-factive-believe,7,95
89,83,non-factive-believe,7,96
89,92,raising-seem,6,11
89,95,raising-seem,6,12
89,90,raising-seem,7,50
89,94,raising-seem,2,55
89,91,raising-seem,7,58
89,89,raising-seem,7,65
89,96,raising-seem,7,73
89,93,raising-seem,7,82
89,56,singular-dont,3,5
89,54,singular-dont,3,6
89,50,singular-dont,2,14
89,51,singular-dont,7,18
89,52,singular-dont,3,34
89,55,singular-dont,2,68
89,49,singular-dont,2,70
89,53,singular-dont,1,79
89,5,need,1,17
89,29,need,3,38
89,17,need,3,41
89,25,need,2,57
89,13,need,4,64
89,21,need,2,85
89,9,need,7,89
89,1,need,2,91
89,30,want,2,15
89,14,want,6,24
89,10,want,3,27
89,6,want,1,31
89,22,want,3,35
89,2,want,3,77
89,18,want,2,97
89,26,want,3,100
122,59,2-word-order-errors,1,11
122,58,2-word-order-errors,7,14
122,60,2-word-order-errors,2,17
122,64,2-word-order-errors,2,21
122,61,2-word-order-errors,1,29
122,57,2-word-order-errors,1,61
122,62,2-word-order-errors,1,70
122,63,2-word-order-errors,1,73
122,36,be-drop,3,15
122,33,be-drop,3,18
122,38,be-drop,2,20
122,34,be-drop,3,30
122,37,be-drop,3,41
122,40,be-drop,3,42
122,39,be-drop,3,48
122,35,be-drop,3,85
122,72,causative,5,7
122,67,causative,6,43
122,69,causative,7,53
122,65,causative,7,57
122,70,causative,7,62
122,68,causative,6,78
122,71,causative,6,79
122,66,causative,7,88
122,80,factive-say,7,38
122,79,factive-say,7,46
122,73,factive-say,7,50
122,77,factive-say,7,59
122,76,factive-say,7,67
122,78,factive-say,7,93
122,74,factive-say,7,95
122,75,factive-say,7,98
122,9,like,3,19
122,13,like,2,33
122,1,like,3,40
122,25,like,2,63
122,17,like,3,66
122,29,like,3,69
122,5,like,2,76
122,21,like,3,100
122,26,need,3,13
122,2,need,4,22
122,6,need,3,28
122,14,need,3,44
122,30,need,2,51
122,22,need,3,56
122,10,need,3,60
122,18,need,3,87
122,46,negative-concord,6,32
122,47,negative-concord,6,39
122,45,negative-concord,5,52
122,48,negative-concord,6,55
122,43,negative-concord,5,68
122,41,negative-concord,6,75
122,42,negative-concord,6,82
122,44,negative-concord,6,86
122,86,non-factive-believe,7,23
122,83,non-factive-believe,7,26
122,87,non-factive-believe,6,34
122,84,non-factive-believe,7,45
122,82,non-factive-believe,6,80
122,85,non-factive-believe,7,83
122,81,non-factive-believe,7,89
122,88,non-factive-believe,7,97
122,90,raising-seem,7,5
122,94,raising-seem,7,6
122,96,raising-seem,6,9
122,92,raising-seem,7,12
122,93,raising-seem,5,27
122,95,raising-seem,7,35
122,89,raising-seem,7,37
122,91,raising-seem,7,64
122,53,singular-dont,6,25
122,51,singular-dont,6,31
122,49,singular-dont,6,65
122,56,singular-dont,6,71
122,52,singular-dont,6,77
122,55,singular-dont,5,91
122,50,singular-dont,6,94
122,54,singular-dont,6,99
122,19,need,3,8
122,11,need,3,36
122,31,need,3,49
122,7,need,3,58
122,3,need,3,84
122,23,need,3,90
122,15,need,3,92
122,27,need,3,96
122,8,want,3,10
122,32,want,4,16
122,28,want,3,24
122,20,want,3,47
122,24,want,3,54
122,12,want,3,72
122,16,want,3,74
122,4,want,3,81
134,58,2-word-order-errors,7,12
134,61,2-word-order-errors,2,28
134,63,2-word-order-errors,1,45
134,57,2-word-order-errors,7,62
134,64,2-word-order-errors,1,64
134,59,2-word-order-errors,1,70
134,62,2-word-order-errors,1,94
134,60,2-word-order-errors,1,99
134,37,be-drop,1,5
134,35,be-drop,1,17
134,40,be-drop,1,21
134,33,be-drop,1,39
134,36,be-drop,1,53
134,39,be-drop,2,69
134,34,be-drop,1,71
134,38,be-drop,2,90
134,66,causative,7,7
134,68,causative,7,26
134,72,causative,6,35
134,65,causative,7,41
134,70,causative,7,46
134,67,causative,7,51
134,69,causative,7,68
134,71,causative,6,88
134,76,factive-say,7,31
134,77,factive-say,7,48
134,80,factive-say,7,54
134,73,factive-say,7,56
134,74,factive-say,7,66
134,79,factive-say,7,81
134,78,factive-say,7,85
134,75,factive-say,7,93
134,25,like,1,6
134,29,like,1,13
134,5,like,1,18
134,9,like,1,20
134,13,like,1,47
134,21,like,1,50
134,1,like,1,60
134,17,like,1,72
134,2,need,1,22
134,30,need,1,27
134,6,need,2,32
134,10,need,1,57
134,26,need,2,65
134,18,need,2,87
134,14,need,2,96
134,22,need,2,98
134,43,negative-concord,6,8
134,45,negative-concord,7,10
134,41,negative-concord,6,23
134,47,negative-concord,7,38
134,44,negative-concord,6,49
134,42,negative-concord,7,63
134,46,negative-concord,6,74
134,48,negative-concord,7,76
134,87,non-factive-believe,7,24
134,84,non-factive-believe,7,36
134,88,non-factive-believe,7,59
134,83,non-factive-believe,7,77
134,85,non-factive-believe,7,78
134,86,non-factive-believe,7,83
134,82,non-factive-believe,7,91
134,81,non-factive-believe,7,97
134,89,raising-seem,7,11
134,91,raising-seem,7,15
134,93,raising-seem,6,19
134,95,raising-seem,7,30
134,96,raising-seem,7,33
134,94,raising-seem,7,42
134,90,raising-seem,7,43
134,92,raising-seem,7,95
134,53,singular-dont,6,14
134,49,singular-dont,7,34
134,50,singular-dont,6,58
134,51,singular-dont,7,61
134,54,singular-dont,7,73
134,55,singular-dont,7,79
134,56,singular-dont,6,86
134,52,singular-dont,6,89
134,3,need,1,16
134,23,need,1,25
134,11,need,1,29
134,27,need,1,52
134,15,need,1,55
134,31,need,1,75
134,7,need,2,82
134,19,need,2,100
134,4,want,1,9
134,16,want,1,37
134,8,want,1,40
134,24,want,1,44
134,28,want,2,67
134,12,want,2,80
134,20,want,2,84
134,32,want,2,92
148,63,2-word-order-errors,1,33
148,62,2-word-order-errors,1,36
148,58,2-word-order-errors,1,54
148,60,2-word-order-errors,1,57
148,61,2-word-order-errors,1,59
148,64,2-word-order-errors,1,72
148,59,2-word-order-errors,1,97
148,57,2-word-order-errors,1,98
148,37,be-drop,1,22
148,36,be-drop,1,35
148,40,be-drop,1,46
148,34,be-drop,1,60
148,35,be-drop,1,61
148,33,be-drop,1,67
148,39,be-drop,1,81
148,38,be-drop,1,86
148,65,causative,7,20
148,70,causative,7,23
148,72,causative,7,49
148,67,causative,7,52
148,68,causative,7,63
148,71,causative,7,73
148,69,causative,7,91
148,66,causative,7,93
148,74,factive-say,7,25
148,78,factive-say,7,38
148,75,factive-say,7,55
148,79,factive-say,7,79
148,76,factive-say,7,84
148,73,factive-say,7,88
148,80,factive-say,7,94
148,77,factive-say,7,96
148,14,like,1,7
148,10,like,1,31
148,6,like,1,34
148,2,like,1,41
148,22,like,1,64
148,30,like,1,69
148,18,like,1,78
148,26,like,1,100
148,31,need,1,12
148,3,need,1,18
148,19,need,1,21
148,11,need,2,28
148,23,need,1,47
148,7,need,1,53
148,27,need,1,85
148,15,need,1,92
148,42,negative-concord,3,6
148,45,negative-concord,3,8
148,46,negative-concord,2,13
148,44,negative-concord,3,26
148,41,negative-concord,3,51
148,43,negative-concord,1,66
148,47,negative-concord,2,76
148,48,negative-concord,2,90
148,82,non-factive-believe,7,5
148,81,non-factive-believe,7,15
148,84,non-factive-believe,7,27
148,87,non-factive-believe,7,37
148,85,non-factive-believe,7,40
148,88,non-factive-believe,7,65
148,86,non-factive-believe,7,70
148,83,non-factive-believe,7,75
148,96,raising-seem,7,17
148,93,raising-seem,7,19
148,89,raising-seem,7,30
148,90,raising-seem,7,32
148,95,raising-seem,7,42
148,94,raising-seem,7,68
148,91,raising-seem,7,77
148,92,raising-seem,7,83
148,51,singular-dont,2,9
148,49,singular-dont,1,11
148,54,singular-dont,2,14
148,53,singular-dont,2,29
148,50,singular-dont,2,43
148,55,singular-dont,2,45
148,56,singular-dont,1,48
148,52,singular-dont,2,99
148,16,need,1,24
