Participant,Item,SentType,Rating,TrialOrder
80,19,want,2,40
80,3,want,2,66
80,11,want,3,70
80,7,want,4,85
80,15,want,6,100
81,58,2-word-order-errors,7,7
81,64,2-word-order-errors,2,37
81,61,2-word-order-errors,3,56
81,57,2-word-order-errors,3,58
81,60,2-word-order-errors,4,65
81,62,2-word-order-errors,4,66
81,63,2-word-order-errors,2,72
81,59,2-word-order-errors,6,74
81,36,be-drop,4,24
81,35,be-drop,3,34
81,38,be-drop,3,35
81,40,be-drop,6,60
81,37,be-drop,7,71
81,33,be-drop,6,80
81,39,be-drop,4,90
81,34,be-drop,3,99
81,67,causative,6,5
81,66,causative,5,31
81,65,causative,6,54
81,70,causative,6,62
81,69,causative,7,69
81,72,causative,6,93
81,68,causative,7,94
81,71,causative,6,96
81,79,factive-say,7,27
81,76,factive-say,5,43
81,74,factive-say,7,48
81,75,factive-say,6,51
81,78,factive-say,6,53
81,77,factive-say,5,68
81,73,factive-say,4,83
81,80,factive-say,5,92
81,3,like,3,9
81,15,like,4,39
81,11,like,5,46
81,31,like,2,49
81,27,like,5,63
81,7,like,2,76
81,19,like,4,98
81,23,like,4,100
81,12,need,5,6
81,8,need,6,14
81,13,need,5,16
81,32,need,7,18
81,29,need,6,20
81,25,need,5,30
81,20,need,4,42
81,28,need,7,52
81,24,need,5,55
81,16,need,5,59
81,1,need,5,67
81,5,need,6,70
81,17,need,5,79
81,21,need,5,81
81,9,need,5,87
81,4,need,6,91
81,45,negative-concord,3,13
81,43,negative-concord,4,17
81,42,negative-concord,4,44
81,41,negative-concord,4,47
81,48,negative-concord,2,75
81,46,negative-concord,3,77
81,47,negative-concord,3,82
81,44,negative-concord,4,97
81,85,non-factive-believe,7,11
81,86,non-factive-believe,7,19
81,87,non-factive-believe,7,21
81,88,non-factive-believe,5,23
81,81,non-factive-believe,6,25
81,84,non-factive-believe,5,38
81,82,non-factive-believe,7,45
81,83,non-factive-believe,5,86
81,92,raising-seem,6,10
81,91,raising-seem,6,28
81,93,raising-seem,7,29
81,90,raising-seem,3,40
81,95,raising-seem,6,57
81,96,raising-seem,6,64
81,89,raising-seem,6,78
81,94,raising-seem,5,88
81,55,singular-dont,4,8
81,50,singular-dont,2,12
81,54,singular-dont,4,15
81,53,singular-dont,3,33
81,51,singular-dont,4,41
81,52,singular-dont,3,50
81,56,singular-dont,3,84
81,49,singular-dont,5,89
81,2,want,5,22
81,18,want,5,26
81,14,want,3,32
81,30,want,3,36
81,22,want,5,61
81,6,want,3,73
81,10,want,4,85
81,26,want,6,95
82,62,2-word-order-errors,1,13
82,61,2-word-order-errors,1,19
82,60,2-word-order-errors,2,41
82,57,2-word-order-errors,1,70
82,58,2-word-order-errors,3,73
82,63,2-word-order-errors,1,87
82,59,2-word-order-errors,3,92
82,64,2-word-order-errors,2,95
82,39,be-drop,5,5
82,34,be-drop,1,18
82,40,be-drop,2,45
82,33,be-drop,3,63
82,36,be-drop,4,65
82,38,be-drop,4,67
82,37,be-drop,4,71
82,35,be-drop,4,85
82,67,causative,5,7
82,68,causative,6,32
82,70,causative,6,61
82,69,causative,6,66
82,65,causative,6,78
82,72,causative,6,79
82,71,causative,6,81
82,66,causative,6,88
82,79,factive-say,6,10
82,74,factive-say,6,24
82,73,factive-say,6,25
82,77,factive-say,7,43
82,78,factive-say,7,51
82,76,factive-say,7,89
82,75,factive-say,7,90
82,80,factive-say,6,96
82,6,like,2,26
82,30,like,5,52
82,2,like,5,59
82,18,like,3,74
82,22,like,5,86
82,14,like,4,91
82,26,like,4,97
82,10,like,2,100
82,15,need,4,6
82,19,need,6,9
82,28,need,7,11
82,8,need,7,14
82,31,need,4,17
82,3,need,6,23
82,24,need,4,29
82,23,need,7,38
82,4,need,6,44
82,12,need,6,46
82,11,need,5,48
82,16,need,6,62
82,20,need,6,64
82,32,need,7,68
82,7,need,5,72
82,27,need,7,80
82,43,negative-concord,3,15
82,44,negative-concord,3,16
82,45,negative-concord,3,22
82,46,negative-concord,5,36
82,41,negative-concord,4,37
82,47,negative-concord,3,47
82,48,negative-concord,3,76
82,42,negative-concord,3,84
82,82,non-factive-believe,7,30
82,85,non-factive-believe,6,49
82,84,non-factive-believe,5,53
82,81,non-factive-believe,6,57
82,83,non-factive-believe,6,58
82,87,non-factive-believe,6,60
82,86,non-factive-believe,7,75
82,88,non-factive-believe,6,82
82,96,raising-seem,4,8
82,91,raising-seem,5,33
82,93,raising-seem,6,34
82,89,raising-seem,5,35
82,90,raising-seem,6,50
82,94,raising-seem,6,69
82,95,raising-seem,6,93
82,92,raising-seem,6,99
82,55,singular-dont,4,12
82,52,singular-dont,4,21
82,49,singular-dont,2,27
82,54,singular-dont,4,28
82,51,singular-dont,4,39
82,56,singular-dont,4,54
82,50,singular-dont,3,56
82,53,singular-dont,2,98
82,29,want,5,20
82,25,want,5,31
82,13,want,5,40
82,1,want,3,42
82,21,want,5,55
82,9,want,5,77
82,17,want,6,83
82,5,want,5,94
83,61,2-word-order-errors,1,6
83,64,2-word-order-errors,1,23
83,62,2-word-order-errors,1,31
83,59,2-word-order-errors,2,33
83,63,2-word-order-errors,1,60
83,60,2-word-order-errors,1,68
83,57,2-word-order-errors,1,74
83,58,2-word-order-errors,1,90
83,35,be-drop,4,12
83,34,be-drop,3,14
83,39,be-drop,3,44
83,40,be-drop,2,48
83,38,be-drop,7,56
83,36,be-drop,3,73
83,33,be-drop,2,78
83,37,be-drop,2,97
83,66,causative,7,9
83,71,causative,5,10
83,70,causative,3,13
83,72,causative,7,15
83,67,causative,7,19
83,69,causative,7,25
83,68,causative,7,30
83,65,causative,7,88
83,78,factive-say,4,5
83,74,factive-say,7,17
83,77,factive-say,5,41
83,75,factive-say,7,42
83,76,factive-say,6,63
83,73,factive-say,7,66
83,80,factive-say,7,72
83,79,factive-say,7,85
83,13,like,4,7
83,29,like,5,18
83,5,like,3,34
83,1,like,2,45
83,21,like,5,54
83,9,like,6,71
83,25,like,5,83
83,17,like,5,91
83,7,need,4,11
83,18,need,7,21
83,14,need,5,24
83,19,need,5,27
83,27,need,7,29
83,31,need,5,37
83,3,need,7,40
83,30,need,7,43
83,10,need,3,47
83,26,need,7,50
83,23,need,5,69
83,6,need,3,76
83,11,need,6,87
83,15,need,6,89
83,2,need,7,93
83,22,need,6,100
83,42,negative-concord,4,8
83,47,negative-concord,3,22
83,41,negative-concord,2,58
83,48,negative-concord,2,82
83,43,negative-concord,2,84
83,45,negative-concord,2,86
83,46,negative-concord,3,92
83,44,negative-concord,3,95
83,84,non-factive-believe,7,32
83,85,non-factive-believe,5,36
83,82,non-factive-believe,6,46
83,81,non-factive-believe,7,51
83,86,non-factive-believe,7,53
83,87,non-factive-believe,7,64
83,83,non-factive-believe,7,75
83,88,non-factive-believe,7,80
83,96,raising-seem,7,20
83,93,raising-seem,7,26
83,91,raising-seem,6,35
83,94,raising-seem,4,38
83,92,raising-seem,4,39
83,90,raising-seem,5,52
83,95,raising-seem,7,62
83,89,raising-seem,7,96
83,53,singular-dont,3,28
83,51,singular-dont,2,49
83,49,singular-dont,2,55
83,56,singular-dont,2,59
83,52,singular-dont,3,70
83,50,singular-dont,2,77
83,55,singular-dont,3,94
83,54,singular-dont,2,99
83,32,want,5,16
83,20,want,5,57
83,12,want,6,61
83,24,want,3,65
83,8,want,7,67
83,16,want,6,79
83,4,want,6,81
83,28,want,6,98
85,59,2-word-order-errors,3,13
85,63,2-word-order-errors,2,16
85,60,2-word-order-errors,1,20
85,57,2-word-order-errors,1,23
85,62,2-word-order-errors,1,28
85,64,2-word-order-errors,2,34
85,58,2-word-order-errors,2,68
85,61,2-word-order-errors,2,79
85,39,be-drop,2,40
85,36,be-drop,2,52
85,33,be-drop,3,59
85,40,be-drop,2,62
85,37,be-drop,2,66
85,35,be-drop,2,81
85,38,be-drop,2,93
85,34,be-drop,2,97
85,70,causative,6,7
85,67,causative,6,29
85,68,causative,6,36
85,66,causative,6,57
85,72,causative,4,64
85,65,causative,6,71
85,71,causative,6,88
85,69,causative,6,99
85,73,factive-say,6,8
85,79,factive-say,4,11
85,80,factive-say,4,15
85,74,factive-say,7,32
85,75,factive-say,6,43
85,76,factive-say,6,49
85,77,factive-say,6,78
85,78,factive-say,6,96
85,7,like,3,10
85,3,like,3,19
85,11,like,3,47
85,31,like,2,53
85,27,like,2,56
85,15,like,2,77
85,23,like,5,84
85,19,like,2,92
85,1,need,4,6
85,21,need,2,22
85,25,need,3,27
85,9,need,2,35
85,4,need,3,44
85,20,need,2,51
85,28,need,3,63
85,24,need,2,67
85,8,need,3,70
85,5,need,2,73
85,13,need,2,80
85,16,need,2,82
85,29,need,2,87
85,17,need,2,94
85,32,need,2,98
85,12,need,2,100
85,45,negative-concord,2,21
85,42,negative-concord,3,24
85,44,negative-concord,2,25
85,43,negative-concord,2,48
85,47,negative-concord,2,58
85,41,negative-concord,2,69
85,46,negative-concord,2,75
85,48,negative-concord,2,83
85,88,non-factive-believe,6,18
85,83,non-factive-believe,5,26
85,81,non-factive-believe,6,31
85,87,non-factive-believe,6,42
85,82,non-factive-believe,6,45
85,86,non-factive-believe,6,60
85,85,non-factive-believe,6,91
85,84,non-factive-believe,6,95
85,89,raising-seem,5,9
85,92,raising-seem,6,33
85,90,raising-seem,7,37
85,91,raising-seem,6,54
85,94,raising-seem,6,55
85,96,raising-seem,5,65
85,95,raising-seem,6,74
85,93,raising-seem,5,76
85,54,singular-dont,3,5
85,55,singular-dont,2,38
85,52,singular-dont,2,46
85,53,singular-dont,2,50
85,49,singular-dont,2,72
85,50,singular-dont,2,85
85,51,singular-dont,2,86
85,56,singular-dont,2,89
85,10,want,4,12
85,18,want,4,14
85,22,want,3,17
85,26,want,2,30
85,2,want,2,39
85,14,want,3,41
85,30,want,2,61
85,6,want,2,90
87,61,2-word-order-errors,3,9
87,59,2-word-order-errors,7,12
87,60,2-word-order-errors,3,18
87,63,2-word-order-errors,1,21
87,57,2-word-order-errors,2,31
87,58,2-word-order-errors,7,55
87,64,2-word-order-errors,2,64
87,62,2-word-order-errors,2,92
87,37,be-drop,7,24
87,36,be-drop,7,35
87,35,be-drop,7,41
87,39,be-drop,7,42
87,38,be-drop,2,59
87,40,be-drop,3,61
87,33,be-drop,7,77
87,34,be-drop,3,78
87,71,causative,7,11
87,66,causative,7,16
87,72,causative,7,25
87,65,causative,6,27
87,68,causative,7,37
87,67,causative,7,45
87,70,causative,7,75
87,69,causative,7,85
87,73,factive-say,7,6
87,78,factive-say,7,7
87,74,factive-say,7,29
87,76,factive-say,7,38
87,80,factive-say,6,50
87,79,factive-say,7,71
87,77,factive-say,7,87
87,75,factive-say,7,98
87,13,like,1,8
87,1,like,7,10
87,21,like,6,17
87,9,like,7,28
87,29,like,7,54
87,5,like,3,65
87,17,like,3,94
87,25,like,7,96
87,19,need,7,20
87,10,need,6,26
87,26,need,7,30
87,7,need,7,36
87,2,need,7,43
87,23,need,7,46
87,6,need,5,49
87,31,need,7,51
87,22,need,7,56
87,15,need,7,58
87,3,need,7,63
87,27,need,7,67
87,11,need,7,69
87,30,need,7,76
87,18,need,7,84
87,14,need,7,86
87,46,negative-concord,5,5
87,44,negative-concord,5,19
87,45,negative-concord,5,32
87,43,negative-concord,6,39
87,41,negative-concord,6,52
87,48,negative-concord,5,70
87,47,negative-concord,6,82
87,42,negative-concord,6,88
87,82,non-factive-believe,7,23
87,85,non-factive-believe,7,57
87,86,non-factive-believe,7,60
87,83,non-factive-believe,7,66
87,84,non-factive-believe,7,72
87,81,non-factive-believe,7,83
87,87,non-factive-believe,7,89
87,88,non-factive-believe,7,90
87,93,raising-seem,7,13
87,95,raising-seem,6,44
87,91,raising-seem,6,48
87,94,raising-seem,7,53
87,96,raising-seem,7,73
87,90,raising-seem,7,80
87,92,raising-seem,7,93
87,89,raising-seem,7,95
87,55,singular-dont,7,15
87,54,singular-dont,6,34
87,56,singular-dont,6,47
87,52,singular-dont,6,62
87,50,singular-dont,5,68
87,53,singular-dont,5,81
87,51,singular-dont,6,97
87,49,singular-dont,5,99
87,16,want,7,14
87,12,want,7,22
87,4,want,7,33
87,28,want,7,40
87,32,want,7,74
87,20,want,7,79
87,8,want,7,91
87,24,want,7,100
90,60,2-word-order-errors,1,5
90,63,2-word-order-errors,2,9
90,62,2-word-order-errors,1,33
90,57,2-word-order-errors,1,37
90,59,2-word-order-errors,1,43
90,61,2-word-order-errors,1,50
90,58,2-word-order-errors,7,56
90,64,2-word-order-errors,1,77
90,35,be-drop,3,11
90,33,be-drop,1,23
90,37,be-drop,2,31
90,39,be-drop,2,40
90,40,be-drop,2,48
90,36,be-drop,1,55
90,34,be-drop,3,65
90,38,be-drop,2,98
90,69,causative,7,8
90,72,causative,5,13
90,65,causative,7,16
90,68,causative,6,24
90,67,causative,5,45
90,71,causative,4,73
90,66,causative,7,78
90,70,causative,6,81
90,80,factive-say,7,6
90,73,factive-say,6,38
90,74,factive-say,6,61
90,76,factive-say,7,64
90,75,factive-say,7,66
90,79,factive-say,6,69
90,78,factive-say,7,71
90,77,factive-say,6,91
90,14,like,2,10
90,2,like,2,19
90,22,like,1,21
90,6,like,2,42
90,10,like,1,67
90,18,like,1,86
90,26,like,2,92
90,30,like,2,97
90,20,need,6,7
90,31,need,6,15
90,12,need,1,25
90,7,need,4,30
90,16,need,6,32
90,3,need,7,39
90,8,need,6,44
90,28,need,6,46
90,24,need,7,51
90,32,need,7,63
90,23,need,7,72
90,11,need,5,76
90,15,need,6,79
90,4,need,6,82
90,19,need,6,95
90,27,need,7,100
90,47,negative-concord,2,17
90,43,negative-concord,3,26
90,48,negative-concord,2,28
90,42,negative-concord,2,47
90,46,negative-concord,2,62
90,41,negative-concord,2,70
90,44,negative-concord,1,75
90,45,negative-concord,1,89
90,83,non-factive-believe,4,14
90,84,non-factive-believe,5,18
90,82,non-factive-believe,5,36
90,88,non-factive-believe,6,57
90,85,non-factive-believe,7,59
90,81,non-factive-believe,7,74
90,87,non-factive-believe,7,80
90,86,non-factive-believe,7,99
90,92,raising-seem,6,22
90,94,raising-seem,7,29
90,90,raising-seem,6,35
90,93,raising-seem,6,52
90,95,raising-seem,7,53
90,89,raising-seem,5,60
90,91,raising-seem,5,85
90,96,raising-seem,6,93
90,52,singular-dont,2,12
90,53,singular-dont,2,20
90,54,singular-dont,2,41
90,56,singular-dont,2,68
90,55,singular-dont,2,83
90,50,singular-dont,2,87
90,51,singular-dont,2,94
90,49,singular-dont,1,96
90,17,want,3,27
90,21,want,6,34
90,25,want,5,49
90,1,want,7,54
90,9,want,5,58
90,29,want,7,84
90,13,want,7,88
90,5,want,2,90
92,60,2-word-order-errors,2,5
92,61,2-word-order-errors,7,6
92,58,2-word-order-errors,7,7
92,62,2-word-order-errors,1,19
92,64,2-word-order-errors,1,26
92,57,2-word-order-errors,1,48
92,59,2-word-order-errors,5,84
92,63,2-word-order-errors,3,92
92,35,be-drop,3,23
92,36,be-drop,7,36
92,37,be-drop,2,49
92,33,be-drop,3,63
92,38,be-drop,3,64
92,39,be-drop,5,85
92,40,be-drop,3,87
92,34,be-drop,3,95
92,69,causative,7,41
92,66,causative,6,46
92,65,causative,7,54
92,70,causative,5,55
92,71,causative,4,73
92,67,causative,7,94
92,72,causative,4,96
92,68,causative,7,98
92,79,factive-say,7,8
92,78,factive-say,6,17
92,77,factive-say,7,24
92,74,factive-say,6,40
92,73,factive-say,7,72
92,76,factive-say,7,75
92,75,factive-say,7,80
92,80,factive-say,6,91
92,8,like,4,13
92,4,like,3,18
92,20,like,3,20
92,12,like,3,65
92,32,like,7,68
92,24,like,7,71
92,28,like,6,93
92,16,like,4,100
92,13,need,6,9
92,5,need,4,22
92,10,need,1,25
92,1,need,7,28
92,26,need,7,30
92,6,need,4,35
92,30,need,7,37
92,17,need,2,39
92,21,need,7,42
92,2,need,7,44
92,29,need,7,53
92,22,need,5,57
92,14,need,3,74
92,25,need,7,76
92,9,need,5,79
92,18,need,4,86
92,42,negative-concord,4,10
92,41,negative-concord,3,21
92,46,negative-concord,3,45
92,43,negative-concord,3,62
92,47,negative-concord,3,67
92,45,negative-concord,2,69
92,44,negative-concord,2,81
92,48,negative-concord,3,88
92,82,non-factive-believe,7,12
92,86,non-factive-believe,7,15
92,87,non-factive-believe,7,27
92,85,non-factive-believe,7,31
92,88,non-factive-believe,7,38
92,84,non-factive-believe,7,43
92,83,non-factive-believe,7,58
92,81,non-factive-believe,7,66
92,94,raising-seem,7,11
92,89,raising-seem,7,14
92,92,raising-seem,7,32
92,93,raising-seem,7,51
92,95,raising-seem,7,52
92,90,raising-seem,7,56
92,91,raising-seem,7,59
92,96,raising-seem,7,78
92,52,singular-dont,4,29
92,56,singular-dont,2,34
92,50,singular-dont,3,61
92,55,singular-dont,3,70
92,54,singular-dont,5,77
92,51,singular-dont,3,83
92,53,singular-dont,6,89
92,49,singular-dont,3,99
92,31,want,3,16
92,3,want,3,33
92,23,want,4,47
92,7,want,3,50
92,15,want,5,60
92,27,want,5,82
92,19,want,6,90
92,11,want,6,97
95,58,2-word-order-errors,7,12
95,64,2-word-order-errors,1,24
95,59,2-word-order-errors,2,30
95,61,2-word-order-errors,1,31
95,57,2-word-order-errors,3,59
95,60,2-word-order-errors,3,64
95,63,2-word-order-errors,1,71
95,62,2-word-order-errors,1,85
95,35,be-drop,3,16
95,37,be-drop,3,20
95,38,be-drop,2,28
95,39,be-drop,4,61
95,33,be-drop,3,72
95,34,be-drop,3,82
95,36,be-drop,3,96
95,40,be-drop,2,97
95,72,causative,6,14
95,69,causative,7,35
95,66,causative,6,41
95,68,causative,7,51
95,65,causative,6,66
95,70,causative,7,81
95,67,causative,6,86
95,71,causative,5,87
95,78,factive-say,7,26
95,74,factive-say,7,27
95,75,factive-say,7,49
95,76,factive-say,7,53
95,80,factive-say,7,60
95,73,factive-say,7,76
95,79,factive-say,7,77
95,77,factive-say,7,84
95,25,like,2,21
95,17,like,3,37
95,29,like,2,39
95,9,like,3,43
95,5,like,3,57
95,21,like,3,78
95,1,like,4,88
95,13,like,2,90
95,19,need,3,11
95,3,need,5,15
95,26,need,3,17
95,27,need,6,25
95,7,need,4,48
95,22,need,6,52
95,31,need,6,55
95,11,need,3,65
95,15,need,6,68
95,23,need,6,70
95,30,need,6,74
95,10,need,2,80
95,14,need,3,83
95,18,need,5,92
95,6,need,3,98
95,2,need,4,100
95,46,negative-concord,3,32
95,48,negative-concord,5,36
95,42,negative-concord,3,42
95,44,negative-concord,5,54
95,43,negative-concord,4,62
95,45,negative-concord,3,91
95,47,negative-concord,3,93
95,41,negative-concord,3,99
95,85,non-factive-believe,7,18
95,81,non-factive-believe,7,23
95,88,non-factive-believe,6,38
95,83,non-factive-believe,6,44
95,86,non-factive-believe,7,58
95,87,non-factive-believe,7,67
95,84,non-factive-believe,7,79
95,82,non-factive-believe,7,89
95,93,raising-seem,5,7
95,95,raising-seem,3,10
95,92,raising-seem,7,19
95,94,raising-seem,7,22
95,89,raising-seem,6,40
95,90,raising-seem,6,45
95,96,raising-seem,7,47
95,91,raising-seem,7,69
95,51,singular-dont,3,5
95,56,singular-dont,2,9
95,52,singular-dont,3,33
95,50,singular-dont,4,50
95,55,singular-dont,5,56
95,49,singular-dont,3,73
95,53,singular-dont,6,75
95,54,singular-dont,5,94
95,20,want,4,6
95,28,want,4,8
95,24,want,4,13
95,12,want,1,29
95,4,want,5,34
95,32,want,4,46
95,16,want,3,63
95,8,want,4,95
101,62,2-word-order-errors,5,25
101,57,2-word-order-errors,1,26
101,60,2-word-order-errors,1,41
101,59,2-word-order-errors,7,52
101,64,2-word-order-errors,1,62
101,63,2-word-order-errors,1,69
101,58,2-word-order-errors,5,72
101,61,2-word-order-errors,6,99
101,36,be-drop,4,12
101,33,be-drop,4,21
101,38,be-drop,5,32
101,40,be-drop,7,45
101,39,be-drop,5,56
101,35,be-drop,5,65
101,37,be-drop,5,89
101,34,be-drop,5,95
101,67,causative,4,27
101,69,causative,7,44
101,70,causative,6,55
101,72,causative,7,60
101,71,causative,7,70
101,68,causative,7,83
101,65,causative,5,93
101,66,causative,5,97
101,80,factive-say,7,7
101,73,factive-say,5,8
101,76,factive-say,4,11
101,77,factive-say,3,29
101,79,factive-say,6,31
101,74,factive-say,6,46
101,78,factive-say,5,54
101,75,factive-say,7,78
101,23,like,5,9
101,27,like,5,20
101,19,like,3,37
101,7,like,4,43
101,3,like,6,68
101,15,like,6,71
101,31,like,6,88
101,11,like,5,96
101,25,need,5,6
101,4,need,6,13
101,20,need,4,17
101,21,need,4,30
101,5,need,5,33
101,32,need,5,40
101,28,need,6,47
101,1,need,6,51
101,12,need,3,58
101,17,need,4,64
101,8,need,4,77
101,13,need,6,79
101,24,need,7,81
101,29,need,7,86
101,16,need,5,94
101,9,need,6,100
101,41,negative-concord,5,19
101,47,negative-concord,5,22
101,42,negative-concord,3,24
101,48,negative-concord,5,34
101,45,negative-concord,4,57
101,43,negative-concord,4,75
101,46,negative-concord,7,85
101,44,negative-concord,5,87
101,87,non-factive-believe,6,36
101,85,non-factive-believe,5,39
101,86,non-factive-believe,7,42
101,83,non-factive-believe,7,50
101,81,non-factive-believe,5,63
101,84,non-factive-believe,5,76
101,82,non-factive-believe,7,80
101,88,non-factive-believe,6,98
101,91,raising-seem,5,10
101,92,raising-seem,5,14
101,90,raising-seem,7,48
101,89,raising-seem,4,53
101,95,raising-seem,1,59
101,94,raising-seem,7,73
101,96,raising-seem,4,90
101,93,raising-seem,7,91
101,56,singular-dont,5,5
101,55,singular-dont,6,15
101,50,singular-dont,5,16
101,54,singular-dont,7,18
101,53,singular-dont,3,38
101,49,singular-dont,5,67
101,52,singular-dont,5,82
101,51,singular-dont,6,84
101,18,want,4,23
101,6,want,3,28
101,30,want,5,35
101,26,want,5,49
101,10,want,5,61
101,14,want,6,66
101,22,want,4,74
101,2,want,5,92
105,58,2-word-order-errors,6,5
105,57,2-word-order-errors,2,12
105,60,2-word-order-errors,3,15
105,63,2-word-order-errors,1,37
105,59,2-word-order-errors,2,39
105,61,2-word-order-errors,2,52
105,62,2-word-order-errors,2,60
105,64,2-word-order-errors,1,77
105,36,be-drop,4,24
105,35,be-drop,4,25
105,37,be-drop,3,54
105,40,be-drop,3,58
105,38,be-drop,4,79
105,33,be-drop,3,90
105,39,be-drop,7,92
105,34,be-drop,3,99
105,66,causative,6,10
105,68,causative,5,28
105,67,causative,7,30
105,69,causative,6,35
105,72,causative,5,62
105,65,causative,5,70
105,70,causative,6,74
105,71,causative,7,95
105,77,factive-say,6,16
105,74,factive-say,6,17
105,78,factive-say,7,43
105,80,factive-say,6,46
105,75,factive-say,7,48
105,79,factive-say,7,56
105,76,factive-say,7,76
105,73,factive-say,7,81
105,23,like,4,11
105,7,like,3,20
105,27,like,2,31
105,19,like,2,38
105,15,like,4,47
105,31,like,2,69
105,3,like,4,75
105,11,like,5,91
105,32,need,6,6
105,9,need,6,9
105,8,need,5,14
105,16,need,7,23
105,20,need,3,33
105,25,need,3,45
105,17,need,3,51
105,28,need,7,55
105,21,need,7,64
105,4,need,4,66
105,24,need,4,72
105,13,need,6,82
105,5,need,4,87
105,12,need,4,89
105,1,need,7,93
105,29,need,7,96
105,46,negative-concord,4,13
105,43,negative-concord,4,18
105,47,negative-concord,4,21
105,42,negative-concord,1,32
105,41,negative-concord,4,42
105,45,negative-concord,4,84
105,48,negative-concord,4,88
105,44,negative-concord,4,97
105,86,non-factive-believe,7,19
105,88,non-factive-believe,7,27
105,83,non-factive-believe,7,44
105,82,non-factive-believe,7,57
105,84,non-factive-believe,7,63
105,85,non-factive-believe,7,68
105,87,non-factive-believe,7,73
105,81,non-factive-believe,7,80
105,93,raising-seem,5,8
105,89,raising-seem,4,22
105,92,raising-seem,6,41
105,91,raising-seem,5,50
105,95,raising-seem,7,78
105,94,raising-seem,7,83
105,96,raising-seem,6,86
105,90,raising-seem,7,94
105,49,singular-dont,4,7
105,56,singular-dont,4,34
105,52,singular-dont,3,49
105,55,singular-dont,4,53
105,54,singular-dont,4,65
105,53,singular-dont,4,67
105,50,singular-dont,4,71
105,51,singular-dont,3,85
105,26,want,6,26
105,2,want,7,29
105,30,want,5,36
105,14,want,3,40
105,6,want,5,59
105,10,want,6,61
105,18,want,3,98
105,22,want,4,100
106,59,2-word-order-errors,5,5
106,60,2-word-order-errors,2,16
106,58,2-word-order-errors,1,33
106,64,2-word-order-errors,1,37
106,61,2-word-order-errors,1,39
106,63,2-word-order-errors,1,42
106,62,2-word-order-errors,1,53
106,57,2-word-order-errors,1,73
106,33,be-drop,2,29
106,38,be-drop,1,31
106,39,be-drop,7,44
106,34,be-drop,7,75
106,35,be-drop,7,78
106,36,be-drop,5,79
106,37,be-drop,3,84
106,40,be-drop,4,91
106,69,causative,6,14
106,70,causative,7,28
106,67,causative,7,41
106,68,causative,7,45
106,66,causative,7,68
106,65,causative,7,72
106,71,causative,7,81
106,72,causative,7,82
106,79,factive-say,7,8
106,76,factive-say,7,18
106,77,factive-say,7,19
106,80,factive-say,7,47
106,78,factive-say,7,50
106,74,factive-say,7,55
106,75,factive-say,7,92
106,73,factive-say,7,94
106,10,like,7,7
106,2,like,1,27
106,22,like,1,34
106,30,like,4,61
106,26,like,1,67
106,6,like,7,86
106,18,like,2,88
106,14,like,1,90
106,23,need,7,13
106,28,need,7,17
106,16,need,7,24
106,8,need,7,30
106,27,need,7,40
106,19,need,7,43
106,12,need,7,49
106,3,need,7,52
106,4,need,7,57
106,24,need,7,59
106,31,need,6,64
106,32,need,7,70
106,11,need,7,80
106,15,need,7,83
106,20,need,7,97
106,7,need,6,100
106,48,negative-concord,5,21
106,45,negative-concord,3,23
106,43,negative-concord,4,60
106,46,negative-concord,3,65
106,47,negative-concord,4,66
106,41,negative-concord,4,89
106,44,negative-concord,4,93
106,42,negative-concord,2,96
106,84,non-factive-believe,7,11
106,83,non-factive-believe,7,15
106,82,non-factive-believe,7,25
106,85,non-factive-believe,7,26
106,87,non-factive-believe,7,38
106,86,non-factive-believe,7,58
106,81,non-factive-believe,7,63
106,88,non-factive-believe,7,99
106,90,raising-seem,7,9
106,96,raising-seem,7,32
106,95,raising-seem,7,62
106,93,raising-seem,7,69
106,89,raising-seem,6,71
106,91,raising-seem,7,77
106,94,raising-seem,7,85
106,92,raising-seem,7,87
106,55,singular-dont,5,6
106,56,singular-dont,4,12
106,53,singular-dont,4,22
106,51,singular-dont,4,35
106,54,singular-dont,4,48
106,50,singular-dont,7,51
106,52,singular-dont,4,56
106,49,singular-dont,5,98
106,21,want,7,10
106,29,want,7,20
106,5,want,2,36
106,9,want,7,46
106,17,want,6,54
106,25,want,7,74
106,1,want,7,76
106,13,want,4,95
126,64,2-word-order-errors,1,5
126,62,2-word-order-errors,1,41
126,60,2-word-order-errors,2,59
126,63,2-word-order-errors,2,62
126,58,2-word-order-errors,6,74
126,57,2-word-order-errors,1,77
126,61,2-word-order-errors,4,91
126,59,2-word-order-errors,2,92
126,33,be-drop,2,27
126,38,be-drop,2,31
126,36,be-drop,3,45
126,40,be-drop,1,55
126,37,be-drop,2,57
126,39,be-drop,2,64
126,34,be-drop,3,80
126,35,be-drop,2,87
126,72,causative,6,10
126,68,causative,6,38
126,70,causative,6,48
126,71,causative,6,54
126,66,causative,6,60
126,65,causative,6,61
126,67,causative,6,84
126,69,causative,6,97
126,77,factive-say,6,6
126,80,factive-say,6,11
126,74,factive-say,6,18
126,76,factive-say,6,25
126,75,factive-say,6,66
126,73,factive-say,6,72
126,79,factive-say,6,83
126,78,factive-say,6,89
126,2,like,2,19
126,30,like,3,22
126,22,like,3,32
126,18,like,4,37
126,26,like,3,39
126,6,like,5,58
126,10,like,2,79
126,14,like,4,88
126,12,need,7,7
126,16,need,6,9
126,32,need,6,12
126,3,need,6,14
